27-07-2010 10:20:35	CRITICAL --- SERVER (RE)STARTED
27-07-2010 03:22:23	INFO     200 GET / (127.0.0.1) 194.13ms
27-07-2010 03:22:24	INFO     200 GET / (127.0.0.1) 188.01ms
27-07-2010 03:22:24	INFO     200 GET / (127.0.0.1) 99.63ms
27-07-2010 03:22:26	INFO     200 GET / (127.0.0.1) 173.37ms
27-07-2010 03:22:27	INFO     200 GET / (127.0.0.1) 161.40ms
27-07-2010 03:22:28	INFO     200 GET / (127.0.0.1) 177.83ms
27-07-2010 03:22:29	INFO     200 GET / (127.0.0.1) 168.29ms
27-07-2010 03:22:30	INFO     200 GET / (127.0.0.1) 166.87ms
27-07-2010 03:22:31	INFO     200 GET / (127.0.0.1) 170.05ms
27-07-2010 03:22:32	INFO     200 GET / (127.0.0.1) 177.09ms
27-07-2010 03:22:33	INFO     200 GET / (127.0.0.1) 182.42ms
27-07-2010 03:22:34	INFO     200 GET / (127.0.0.1) 181.86ms
27-07-2010 03:22:35	INFO     200 GET / (127.0.0.1) 176.29ms
27-07-2010 03:22:36	INFO     200 GET / (127.0.0.1) 170.43ms
27-07-2010 03:22:37	INFO     200 GET / (127.0.0.1) 169.99ms
27-07-2010 03:22:38	INFO     200 GET / (127.0.0.1) 168.16ms
27-07-2010 03:22:39	INFO     200 GET / (127.0.0.1) 168.84ms
27-07-2010 03:22:40	INFO     200 GET / (127.0.0.1) 175.62ms
27-07-2010 03:22:41	INFO     200 GET / (127.0.0.1) 169.86ms
27-07-2010 03:22:42	INFO     200 GET / (127.0.0.1) 172.76ms
27-07-2010 03:22:43	INFO     200 GET / (127.0.0.1) 164.49ms
27-07-2010 03:22:44	INFO     200 GET / (127.0.0.1) 168.43ms
27-07-2010 03:22:45	INFO     200 GET / (127.0.0.1) 171.36ms
27-07-2010 03:22:46	INFO     200 GET / (127.0.0.1) 172.60ms
27-07-2010 03:22:46	INFO     200 GET / (127.0.0.1) 74.92ms
27-07-2010 03:22:48	INFO     200 GET / (127.0.0.1) 172.37ms
27-07-2010 03:22:49	INFO     200 GET / (127.0.0.1) 166.66ms
27-07-2010 03:22:50	INFO     200 GET / (127.0.0.1) 171.43ms
27-07-2010 03:22:51	INFO     200 GET / (127.0.0.1) 169.51ms
27-07-2010 03:22:52	INFO     200 GET / (127.0.0.1) 172.50ms
27-07-2010 03:22:53	INFO     200 GET / (127.0.0.1) 189.33ms
27-07-2010 03:22:54	INFO     200 GET / (127.0.0.1) 169.61ms
27-07-2010 03:22:55	INFO     200 GET / (127.0.0.1) 167.81ms
27-07-2010 03:22:56	INFO     200 GET / (127.0.0.1) 165.37ms
27-07-2010 03:22:57	INFO     200 GET / (127.0.0.1) 170.08ms
27-07-2010 03:22:58	INFO     200 GET / (127.0.0.1) 166.72ms
27-07-2010 03:22:59	INFO     200 GET / (127.0.0.1) 166.05ms
27-07-2010 03:23:00	INFO     200 GET / (127.0.0.1) 167.87ms
27-07-2010 03:23:01	INFO     200 GET / (127.0.0.1) 182.50ms
27-07-2010 03:23:02	INFO     200 GET / (127.0.0.1) 169.57ms
27-07-2010 03:23:03	INFO     200 GET / (127.0.0.1) 171.99ms
27-07-2010 03:23:04	INFO     200 GET / (127.0.0.1) 178.44ms
27-07-2010 03:23:05	INFO     200 GET / (127.0.0.1) 166.15ms
27-07-2010 03:23:06	INFO     200 GET / (127.0.0.1) 173.53ms
27-07-2010 03:23:07	INFO     200 GET / (127.0.0.1) 146.50ms
27-07-2010 03:23:08	INFO     200 GET / (127.0.0.1) 174.22ms
27-07-2010 03:23:09	INFO     200 GET / (127.0.0.1) 168.33ms
27-07-2010 03:23:10	INFO     200 GET / (127.0.0.1) 170.37ms
27-07-2010 03:23:11	INFO     200 GET / (127.0.0.1) 166.39ms
27-07-2010 03:23:12	INFO     200 GET / (127.0.0.1) 169.25ms
27-07-2010 03:23:13	INFO     200 GET / (127.0.0.1) 177.78ms
27-07-2010 03:23:14	INFO     200 GET / (127.0.0.1) 180.15ms
27-07-2010 03:23:15	INFO     200 GET / (127.0.0.1) 169.87ms
27-07-2010 03:23:16	INFO     200 GET / (127.0.0.1) 168.94ms
27-07-2010 03:23:17	INFO     200 GET / (127.0.0.1) 166.76ms
27-07-2010 03:23:18	INFO     200 GET / (127.0.0.1) 167.90ms
27-07-2010 03:23:19	INFO     200 GET / (127.0.0.1) 242.40ms
27-07-2010 03:23:20	INFO     200 GET / (127.0.0.1) 176.61ms
27-07-2010 03:23:21	INFO     200 GET / (127.0.0.1) 178.55ms
27-07-2010 03:23:22	INFO     200 GET / (127.0.0.1) 180.10ms
27-07-2010 03:23:23	INFO     200 GET / (127.0.0.1) 173.42ms
27-07-2010 03:23:24	INFO     200 GET / (127.0.0.1) 176.68ms
27-07-2010 03:23:25	INFO     200 GET / (127.0.0.1) 167.65ms
27-07-2010 03:23:26	INFO     200 GET / (127.0.0.1) 169.63ms
27-07-2010 03:23:27	INFO     200 GET / (127.0.0.1) 163.29ms
27-07-2010 03:23:28	INFO     200 GET / (127.0.0.1) 161.43ms
27-07-2010 03:23:29	INFO     200 GET / (127.0.0.1) 175.61ms
27-07-2010 03:23:30	INFO     200 GET / (127.0.0.1) 186.01ms
27-07-2010 03:23:31	INFO     200 GET / (127.0.0.1) 174.57ms
27-07-2010 03:23:32	INFO     200 GET / (127.0.0.1) 175.03ms
27-07-2010 03:23:33	INFO     200 GET / (127.0.0.1) 180.49ms
27-07-2010 03:23:34	INFO     200 GET / (127.0.0.1) 176.13ms
27-07-2010 03:23:35	INFO     200 GET / (127.0.0.1) 186.08ms
27-07-2010 03:23:36	INFO     200 GET / (127.0.0.1) 170.08ms
27-07-2010 03:23:37	INFO     200 GET / (127.0.0.1) 171.69ms
27-07-2010 03:23:38	INFO     200 GET / (127.0.0.1) 172.21ms
27-07-2010 03:23:39	INFO     200 GET / (127.0.0.1) 170.58ms
27-07-2010 03:23:40	INFO     200 GET / (127.0.0.1) 165.18ms
27-07-2010 03:23:41	INFO     200 GET / (127.0.0.1) 148.66ms
27-07-2010 03:23:42	INFO     200 GET / (127.0.0.1) 176.44ms
27-07-2010 03:23:43	INFO     200 GET / (127.0.0.1) 171.82ms
27-07-2010 03:23:44	INFO     200 GET / (127.0.0.1) 174.94ms
27-07-2010 03:23:45	INFO     200 GET / (127.0.0.1) 174.39ms
27-07-2010 03:23:45	INFO     200 GET / (127.0.0.1) 76.99ms
27-07-2010 03:23:47	INFO     200 GET / (127.0.0.1) 130.73ms
27-07-2010 03:23:48	INFO     200 GET / (127.0.0.1) 167.45ms
